"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.6413025139193521
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal', 'open_acc')",0.6321283954783196
"('dti', 'annual_inc', 'int_rate', 'tot_cur_bal')",0.6208874641471234
"('dti', 'annual_inc', 'int_rate', 'tot_cur_bal', 'loan_amnt')",0.6301881221528598
"('dti', 'annual_inc', 'int_rate', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.634026488948878
"('dti', 'annual_inc', 'int_rate', 'tot_cur_bal', 'open_acc')",0.6254007086215624
"('dti', 'annual_inc', 'int_rate', 'total_acc')",0.6132529104099882
"('dti', 'annual_inc', 'int_rate', 'total_acc', 'loan_amnt')",0.6271511725999662
"('dti', 'annual_inc', 'int_rate', 'total_acc', 'loan_amnt', 'open_acc')",0.6343639277880884
"('dti', 'annual_inc', 'int_rate', 'total_acc', 'open_acc')",0.6212249029863337
"('dti', 'annual_inc', 'int_rate', 'total_acc', 'tot_cur_bal')",0.6259701366627298
"('dti', 'annual_inc', 'int_rate', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.6375906866880378
"('dti', 'annual_inc', 'int_rate', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.6359456723468871
"('dti', 'annual_inc', 'int_rate', 'total_acc', 'tot_cur_bal', 'open_acc')",0.6305255609920701
"('dti', 'annual_inc', 'loan_amnt')",0.5504260165345031
"('dti', 'annual_inc', 'loan_amnt', 'open_acc')",0.5602117428716045
"('dti', 'annual_inc', 'open_acc')",0.5261936898937067
"('dti', 'annual_inc', 'revol_bal')",0.5365699341994263
"('dti', 'annual_inc', 'revol_bal', 'loan_amnt')",0.5656951240087734
"('dti', 'annual_inc', 'revol_bal', 'loan_amnt', 'open_acc')",0.573603846802767
"('dti', 'annual_inc', 'revol_bal', 'open_acc')",0.5401763117934875
"('dti', 'annual_inc', 'revol_bal', 'tot_cur_bal')",0.5498565884933356
"('dti', 'annual_inc', 'revol_bal', 'tot_cur_bal', 'loan_amnt')",0.579382486924245
"('dti', 'annual_inc', 'revol_bal', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5864476126202126
"('dti', 'annual_inc', 'revol_bal', 'tot_cur_bal', 'open_acc')",0.5585667285304539
"('dti', 'annual_inc', 'revol_bal', 'total_acc')",0.5418213261346381
"('dti', 'annual_inc', 'revol_bal', 'total_acc', 'loan_amnt')",0.5736671165851189
"('dti', 'annual_inc', 'revol_bal', 'total_acc', 'loan_amnt', 'open_acc')",0.581364940104606
"('dti', 'annual_inc', 'revol_bal', 'total_acc', 'open_acc')",0.5487810021933525
"('dti', 'annual_inc', 'revol_bal', 'total_acc', 'tot_cur_bal')",0.5558672178167707
"('dti', 'annual_inc', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.5857094651594399
"('dti', 'annual_inc', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5910241268770036
"('dti', 'annual_inc', 'revol_bal', 'total_acc', 'tot_cur_bal', 'open_acc')",0.5627003543107811
"('dti', 'annual_inc', 'revol_util')",0.5401341319385862
"('dti', 'annual_inc', 'revol_util', 'int_rate')",0.6152142736628986
